"title","date_time_begin","date_time_end","url","location_name","location_lat","location_lng","tags"
"Munich Datageeks Meetup - August Edition","2014-08-06T18:00:00","2014-08-06T22:00:00","http://www.meetup.com/Munich-Datageeks/events/190700852/","TrustYou HQ - Munich Center of Technology","48.173763072","11.5320503712","big data|quantified self"
"Docker Meetup","2014-08-06T19:00:00","2014-08-06T21:00:00","http://www.meetup.com/Docker-Munich/events/196774602/","","","","docker"
"Munich Linux Night #93","2014-08-08T18:00:00","2014-08-08T22:00:00","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","Froschkönig","48.1509485","11.5424327","linux|ubuntu"
"MU:MUC Mobile Users München","2014-08-08T19:00:00","2014-08-08T23:45:00","http://www.meetup.com/MU-MUC/events/168226172/","Restaurant Mehlfeld's","48.1193409","11.4909099","mobile"
"WLAN-Festplatten im Einsatz","2014-08-11T19:00:00","2014-08-11T22:00:00","http://www.auge.de/auge-oeffentlich/augeregional/muenchen/termin/auge-rg-800-muenchen-vortrag-computer-stammtisch-11aug","Jahn","48.144632","11.6276831","computer"
"GameDevMuc-Stammtis­ch","2014-08-11T19:00:00","2014-08-11T22:00:00","http://www.meetup.com/munich-indie/events/192888472/","Cafe Mozart","48.1340011","11.5650899","gamedev"
"OpenHack Munich","2014-08-12T17:30:00","2014-08-12T21:00:00","http://www.meetup.com/OpenHack-Munich/events/192554642/","Gutefrage.net GmbH","48.1430527223","11.5406119823","programming"
"Microservices Meetup","2014-08-12T18:30:00","2014-08-12T21:00:00","http://www.meetup.com/Microservices-Meetup-Munich/events/191781402/","AutoScout 24 GmbH","48.1320337411","11.6142117977","microservices"
"Public Tuesday im Hackerspace des CCC","2014-08-12T20:00:00","2014-08-12T22:00:00","https://wiki.muc.ccc.de/start","Chaos Computer Club München (CCC)","48.153661358","11.5607768297","hackerspace"
"Joomla User Group","2014-08-13T18:00:00","2014-08-13T22:00:00","http://www.jug-muenchen.de/termine.html","Dillinger Chicago Bar'n Grill","48.1348406197","11.4990592003","joomla"
"Udacity & Coursera Stammtisch","2014-08-13T19:00:00","2014-08-13T21:00:00","http://www.meetup.com/Udacity-Coursera-Stammtisch/events/192971872/","Max-Emanuel Brauerei","48.1526921","11.576454","elearning"
"Munich JavaScript BBQ.js","2014-08-13T19:00:00","2014-08-13T23:00:00","http://www.meetup.com/Munich-Node-js-User-Group/events/197293172/","TNG Technology Consulting GmbH","48.1859589","11.6545939","javascript|bbq"
"OpenStreetMap Treffen","2014-08-13T19:00:00","2014-08-13T21:00:00","http://wiki.openstreetmap.org/wiki/M%C3%BCnchen","Wirtshaus zum Wendlinger","48.15192","11.52714","openstreetmap"
"CocoaHeads","2014-08-14T19:00:00","2014-08-14T21:00:00","http://cocoaheads.org/de/Munich/","CocoaHeads","48.12686745","11.5590346857429","cocoa"
"OK Lab München Treffen","2014-08-14T19:00:00","2014-08-14T21:00:00","http://codefor.de/blog/treffen-muenchen/","Werk1","48.1250276","11.6070937","open data"
"GNU Hackers' Meeting 2014","2014-08-15T09:00:00","2014-08-17T18:00:00","http://www.gnu.org/ghm/upcoming.html","Leibniz-Rechenzentrum","48.26151635","11.6680081517541","free software|gnu"
"Python User Group","2014-08-19T18:30:00","2014-08-19T20:30:00","http://python-verband.org/mitmachen/ug/muenchen","LMU (Informatik), Raum L 1.09","48.149749","11.594388","python"
"Symfony User Group: Drinkup","2014-08-19T19:00:00","2014-08-19T22:00:00","http://www.meetup.com/sfugmunich/events/195219062/","Kongressbar","48.1319488","11.544319388","php|symfony"
"ownCloud hack-meeting","2014-08-20T19:00:00","2014-08-20T21:00:00","http://www.meetup.com/owncloud-munich/events/195244902/","Werk1 München","48.1250276","11.6070937","owncloud"
"Drupal User Group","2014-08-20T19:00:00","2014-08-20T21:00:00","https://groups.drupal.org/node/437843","Eine Welt Haus","48.1378097","11.5530738","php|drupal"
"Mails einfach Verschlüsseln – Ideen aus der Open-Source-Welt","2014-08-21T18:30:00","2014-08-21T20:30:00","http://blog.it-agenten.com/events/28/mails-einfach-verschlusseln-ideen-aus-der-open-source-welt/","IT:Agenten GmbH","48.1493156","11.5403472","open source|start up|krypto"
"Open-Source-Treffen: Sommertreffen im Biergarten","2014-08-22T18:00:00","2014-08-22T22:00:00","http://www.opensourcetreffen.de/?file=start","Café Netzwerk","48.14403","11.56236","open source"
"Mini Game Jam","2014-08-23T10:00:00","2014-08-23T18:00:00","http://www.meetup.com/munich-indie/events/183899182/","Werk1","48.1250276","11.6070937","gamedev"
"Microservices Meetup","2014-08-25T18:30:00","2014-08-25T21:00:00","http://www.meetup.com/Microservices-Meetup-Munich/events/198381942/","AutoScout 24 GmbH","48.1320337411","11.6142117977","microservices"
"struts2 - struts ist nicht tot","2014-08-25T19:00:00","2014-08-25T21:00:00","http://jugm.mooo.com/display/JUGM/JUGM+Termine","Firma mgm technology partners","48.1881217","11.5856197","java"
"Database as a Service ","2014-08-26T17:45:00","2014-08-26T20:00:00","http://www.meetup.com/Big-Data-Developers-in-Munich/events/199554722/","IBM München","48.1351553","11.6716321","big data"
"Haskell Meeting","2014-08-26T19:30:00","2014-08-26T21:30:00","http://www.haskell-munich.de/dates","Café Puck","48.149403962","11.5751716915","haskell"
"3rd AWS User Group Munich","2014-08-26T19:30:00","2014-08-26T21:30:00","http://www.meetup.com/AWS-Munich/events/199346482/","tba","48.1372719","11.5754815","cloud|aws|amazon|services"
"Freifunk Treffen","2014-08-27T20:00:00","2014-08-27T22:00:00","http://muenchen.freifunk.net/wiki/Treffen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297","freifunk"
"Nerd Nite","2014-08-28T20:00:00","2014-08-28T22:00:00","http://muenchen.nerdnite.com/","Neuraum","48.1457707","11.5386357","musik|radio|oekologie"
"Tagung Mensch & Computer 2014","2014-08-31T09:00:00","2014-09-03T17:00:00","http://muc2014.mensch-und-computer.de/","","","","ux|scientific conference"
"DEXA '14: 25th International Conference on Database and Expert Systems Applications","2014-09-01T09:00:00","2014-09-05T17:00:00","http://www.dexa.org/","","","","cloud|big data|database|scientific conference"
"TYPO3 User Group Munich","2014-09-02T19:00:00","2014-09-02T22:00:00","http://www.mtug.de/","Kurt Mahler Saal im Kulturzentrum Giesinger Bahnhof","48.1101462842","11.5962839127","typo3|flow|neos|php|cms"
"Software Performance Meetup","2014-09-02T19:00:00","2014-09-02T22:00:00","http://www.meetup.com/Software-Performance-Meetup-Group/events/189522802/","fortiss GmbH","48.17489235","11.596325942","performance"
"Bitcoin Stammtisch","2014-09-03T18:00:00","2014-09-03T22:00:00","http://www.meetup.com/Bitcoin-Munich/events/196971282/","Braunauer Hof","48.1345057","11.5811238","bitcoin"
"Ember.js Meetup","2014-09-03T19:00:00","2014-09-03T22:00:00","http://www.meetup.com/Ember-js-Munich/events/196997192/","","","","javascript|ember.js"
"JavaScript Meetup","2014-09-04T19:00:00","2014-09-04T22:00:00","http://www.munichjs.org/meetups/?event_id=53","DAB Bank","48.1434867","11.5018583","javascript"
"Haskell Hackathon","2014-09-06T15:00:00","2014-09-06T19:00:00","http://haskell-hackathon.no-ip.org/","India King","48.1459604","11.4654550089","haskell"
"UX sells, but not by itself","2014-09-08T19:00:00","2014-09-08T21:00:00","http://www.ixdamunich.de/2014/06/29/ux-sells-but-not-by-itself-with-birgit-and-peter/","Sapient GmbH","48.1436218647019","11.5492004156113","design|ux"
"Arduino Meetup: Your Projects","2014-09-08T19:00:00","2014-09-08T21:00:00","http://www.meetup.com/Munchen-Arduino-Meetup/events/199309882/","MCSM","48.09628315","11.5367234782","arduino"
"GameDevMuc-Stammtis­ch","2014-09-08T19:00:00","2014-09-08T22:00:00","http://www.meetup.com/munich-indie/events/201502892/","Cafe Mozart","48.1340011","11.5650899","gamedev"
"Agile Evolution","2014-09-09T18:30:00","2014-09-09T22:00:00","http://agiletuesday.org/content/agile-evolution-am-992014","Hofbräuhaus (Erkerzimmer)","48.1378412","11.5801584","agile"
"Wikipedia Stammtisch","2014-09-09T19:00:00","2014-09-09T21:00:00","http://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","Hofbräukeller München","48.13418425","11.5951801990901","wikipedia"
"MODX Meetup","2014-09-09T19:00:00","2014-09-09T21:00:00","http://www.meetup.com/MODX-Muenchen/events/201820222/","KOCHAN & PARTNER ","48.15322365","11.5073651101352","modx"
"Public Tuesday im Hackerspace des CCC","2014-09-09T20:00:00","2014-09-09T22:00:00","https://wiki.muc.ccc.de/start","Chaos Computer Club München (CCC)","48.153661358","11.5607768297","hackerspace"
"Apache Cassandra for SQL Developers","2014-09-10T19:00:00","2014-09-10T21:00:00","http://www.meetup.com/Lightweight-Java-User-Group-Munchen/events/196341082/","Impact HUB","48.121275","11.5502426","cassandra"
"Ruby User Group Meetup","2014-09-10T19:00:00","2014-09-10T21:00:00","http://www.meetup.com/Munich-Rubyshift-Ruby-User-Group/events/188259462/","Experteer","48.1411826","11.5689935","ruby"
"Grails Neo4j Plugin","2014-09-11T18:00:00","2014-09-11T20:00:00","http://www.meetup.com/graphdb-munich/events/199550832/","HUB Munich GmbH","48.1212129344","11.5502035618","neo4j"
"Meteor Meetup: Show and Tell","2014-09-11T19:00:00","2014-09-11T21:00:00","http://www.meetup.com/Meteor-Munich/events/200294252/","it-agile GmbH","48.122666","11.605564","meteor.js|javascript"
"Windows App Creators Meetup","2014-09-11T19:00:00","2014-09-11T21:00:00","http://www.meetup.com/The-Munich-Windows-Phone-App-Creators/events/199355192/","Netlight Consulting GmbH","48.1392125","11.5771601046028","windows phone"
"Tcl'ers User Group","2014-09-11T19:00:00","2014-09-11T22:00:00","http://www.tugm.de/","Hofbräukeller München","48.13418425","11.5951801990901","tcl"
"Go Group Munich","2014-09-11T19:00:00","2014-09-11T21:00:00","http://www.meetup.com/Munich-Gophers-Go-User-Group/events/202377982/","","","","go"
"Magento Stammtisch","2014-09-11T19:00:00","2014-09-11T21:00:00","http://www.meetup.com/magento-e-commerce-meetup-muenchen/events/203032142/","Mothership GmbH","48.1506635","11.5484586","magento"
"Munich Linux Night #94","2014-09-12T18:00:00","2014-09-12T22:00:00","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","Froschkönig","48.1509485","11.5424327","linux|ubuntu"
"fsfe Fellowship Meeting","2014-09-12T18:30:00","2014-09-12T20:30:00","http://wiki.fsfe.org/FellowshipEvents/Fellowship-Meeting%20M%C3%BCnchen%202014-09-12","Chaos Computer Club München (CCC)","48.153661358","11.5607768297","free software"
"MU:MUC Mobile Users München","2014-09-12T19:00:00","2014-09-12T23:45:00","http://www.meetup.com/MU-MUC/events/168227032/","Restaurant Mehlfeld's","48.1193409","11.4909099","mobile"
"Unity Usergroup","2014-09-15T19:00:00","2014-09-15T21:00:00","http://www.meetup.com/munich-indie/events/201502802/","Werk1","48.1250276","11.6070937","3d|unity"
"Python User Group: Coding Dojo - Python Allgemein, Test Driven Development ","2014-09-16T18:30:00","2014-09-16T20:30:00","http://python-verband.org/mitmachen/ug/muenchen","LMU (Informatik), Raum L 1.09","48.149749","11.594388","python|coding dojo"
"OWASP Stammtisch: XSS und andere Sicherheitslücken aus der Perspektive des Programmcodes","2014-09-16T19:00:00","2014-09-16T22:00:00","https://www.owasp.org/index.php?title=OWASP_German_Chapter_Stammtisch_Initiative/München","Hackerhaus","48.1357964986","11.5712481737","web security"
"OpenStreetMap Treffen","2014-09-16T19:00:00","2014-09-16T21:00:00","http://wiki.openstreetmap.org/wiki/M%C3%BCnchen","Wirtshaus zum Wendlinger","48.15192","11.52714","openstreetmap"
"QuickCheck: Test case generation","2014-09-16T19:00:00","2014-09-16T21:00:00","http://www.meetup.com/Munich-Lambda/events/202278902/","codecentric AG","48.1371125","11.523929","testing|erlang"
"iOS Drinks meetup","2014-09-16T19:00:00","2014-09-16T22:00:00","http://www.meetup.com/The-Munich-iOS-Developers-Meetup/events/204862672/","","","","ios|apple"
"Joomla User Group","2014-09-17T18:00:00","2014-09-17T22:00:00","http://www.jug-muenchen.de/termine.html","Dillinger Chicago Bar'n Grill","48.1348406197","11.4990592003","joomla"
"Social Computing, Behavioral Modeling and Prediction","2014-09-17T18:30:00","2014-09-17T20:30:00","https://www.xing.com/events/vortrag-social-computing-behavioral-modeling-and-prediction-1432338","69 Grad GmbH","48.1483971","11.5356410265332","social computing"
"Symfony User Group: Drinkup","2014-09-17T19:00:00","2014-09-17T22:00:00","http://www.meetup.com/sfugmunich/events/202043052/","Kongressbar","48.1319488","11.544319388","php|symfony"
"ownCloud meetup","2014-09-17T19:00:00","2014-09-17T21:00:00","http://www.meetup.com/owncloud-munich/events/204396512/","Werk1","48.1250276","11.6070937","owncloud"
"Drupal User Group","2014-09-17T19:00:00","2014-09-17T21:00:00","https://groups.drupal.org/node/441068","Form & Code GmbH","48.1102895570496","11.5527141094208","drupal"
"Oracle Anwendertreffen: Security","2014-09-18T17:30:00","2014-09-18T19:30:00","http://www.doag.org/termine/termine.php?tid=471135","Hochschule für angewandte Wissenschaften München Raum R0.002","48.15427335","11.5567075827","oracle"
"Webprogrammierung mit C++","2014-09-18T18:30:00","2014-09-18T20:30:00","http://blog.it-agenten.com/events/27/webprogrammierung-mit-c/","IT:Agenten GmbH","48.1493156","11.5403472","web development|c-plus-plus"
"SAP Stammtisch München","2014-09-19T18:30:00","2014-09-19T21:00:00","https://www.xing.com/net/sap_stammtisch","Neuhauser Augustiner (im Nebenzimmer)","48.15921185","11.5405176226868","abap|sap|hana"
"Mock me Baby - Attrappen, Spione und Kidnapper mit Mockito ","2014-09-22T19:00:00","2014-09-22T21:00:00","http://jugm.mooo.com/display/JUGM/JUGM+Termine","Firma mgm technology partners","48.1881217","11.5856197","java|testing"
"GDG Munich Stammtisch im September","2014-09-24T19:00:00","2014-09-24T21:00:00","https://plus.google.com/b/117253870280078392257/events/cboqcrt6l2balh030i8a54eb64c","Niederlassung","48.1326463388","11.5771876145","google|gdg"
"PHP User Group","2014-09-24T19:00:00","2014-09-24T22:30:00","http://www.meetup.com/phpugmunich/events/193887132/","Travian Games","48.1836759","11.5921162","php"
"Node.js User Group","2014-09-24T19:00:00","2014-09-24T23:00:00","http://www.mnug.de/artikel/meetups/september2014","TNG Technology Consulting GmbH","48.1859589","11.6545939","node.js"
"Freifunk Treffen","2014-09-24T20:00:00","2014-09-24T22:00:00","https://freifunkmuc.github.io/","Chaos Computer Club München (CCC)","48.153661358","11.5607768297","freifunk"
"Couchbase Developer Day","2014-09-25T09:30:00","2014-09-25T16:00:00","http://www.meetup.com/Munich-NoSQL-Meetup/events/199538522/","TNG Technology Consulting GmbH","48.1859589","11.6545939","couchbase"
"Atlassian User Group","2014-09-25T17:00:00","2014-09-25T22:00:00","http://www.aug-muc.de/display/augmuc/Treffen+am+25.09.2014","Europäisches Patentamt - Sky Bar","48.1387665","11.5493227","confluence|jira"
"Nie wieder Monolithen!","2014-09-25T18:30:00","2014-09-25T21:00:00","http://www.meetup.com/Microservices-Meetup-Munich/events/203526322/","AutoScout 24 GmbH","48.1320337411","11.6142117977","microservices"
"NoSQL Meetup","2014-09-25T19:00:00","2014-09-25T22:00:00","http://www.meetup.com/Munich-NoSQL-Meetup/events/190736562/","","","","nosql"
"GDG Android Munich Meetup","2014-09-25T19:00:00","2014-09-25T21:00:00","https://plus.google.com/u/0/events/cboj4silf0cd1uttg48qc9p2t98","Google Germany GmbH","48.138594","11.57731","android|google"
"Softwerkskammer München","2014-09-25T19:00:00","2014-09-25T22:00:00","https://www.softwerkskammer.org/activities/23.%20Treffen%20der%20Softwerkskammer%20M%C3%BCnchen","Firma mgm technology partners","48.1881217","11.5856197","tdd|clean code"
"Open-Source-Treffen: Makehuman","2014-09-26T18:00:00","2014-09-26T20:00:00","http://www.opensourcetreffen.de/?file=start","Café Netzwerk","48.14403","11.56236","open source"
"JBoss One Day Talk","2014-09-29T08:45:00","2014-09-29T17:45:00","http://onedaytalk.org/","Stadthalle Germering","48.1308409","11.3666869","java|jboss"
"Bitcoin Stammtisch","2014-10-01T18:00:00","2014-10-01T22:00:00","http://www.meetup.com/Bitcoin-Munich/events/qtpsggysnbcb/","Wirtshaus Zum Straubinger","48.1337552","11.5743953684","bitcoin"
"Laserabend","2014-10-01T19:00:00","2014-10-01T22:00:00","http://wiki.fablab-muenchen.de/display/WIKI/Programm","FabLab München e.V., Eingang D","48.1363845","11.5336101","laser cutting"
"Ember.js Meetup","2014-10-01T19:00:00","2014-10-01T22:00:00","http://www.meetup.com/Ember-js-Munich/events/196997192/","reppa.net GmbH","48.1485348","11.5960271","javascript|ember.js"
"Haskell Hackathon: ungewöhnliche klassen, code katas","2014-10-05T18:00:00","2014-10-05T22:00:00","http://haskell-hackathon.no-ip.org/","India King","48.1459604","11.4654550089","haskell"
"Joomla User Group","2014-10-06T18:00:00","2014-10-06T22:00:00","http://www.jug-muenchen.de/termine.html","Dillinger Chicago Bar'n Grill","48.1348406197","11.4990592003","joomla"
"Game Design Dojo","2014-10-06T19:00:00","2014-10-06T22:00:00","http://www.meetup.com/munich-indie/events/186834322/","Werk1","48.1250276","11.6070937","gamedev"
"4th AWS User Group Munich Meetup","2014-10-06T19:30:00","2014-10-06T22:30:00","http://www.meetup.com/AWS-Munich/events/207354102/","Hofbräukeller München","48.13418425","11.5951801990901","cloud|aws|amazon web services"
"Agile Dokumentation","2014-10-07T18:30:00","2014-10-07T22:00:00","http://agiletuesday.org/content/agile-dokumentation-am-07102014","Hofbräuhaus (Erkerzimmer)","48.1378412","11.5801584","agile|projektmanagement"
